instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,CPHKMST-P32-LKH:status,CPHKMST-P32-LKH:successful_repeats,CPHKMST-P32-LKH:result,GAPMST-P32-LKH-same:status,GAPMST-P32-LKH-same:successful_repeats,GAPMST-P32-LKH-same:result,result_match,CPHKMST-P32-LKH:matches_reference,GAPMST-P32-LKH-same:matches_reference,CPHKMST-P32-LKH:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-same:wall_vs_Concorde_relative_change,CPHKMST-P32-LKH:wall_seconds,GAPMST-P32-LKH-same:wall_seconds,relative_change:wall_seconds,CPHKMST-P32-LKH:root_lower_bound,GAPMST-P32-LKH-same:root_lower_bound,CPHKMST-P32-LKH:final_upper_bound,GAPMST-P32-LKH-same:final_upper_bound,CPHKMST-P32-LKH:final_lower_bound,GAPMST-P32-LKH-same:final_lower_bound,CPHKMST-P32-LKH:final_relative_gap,GAPMST-P32-LKH-same:final_relative_gap,CPHKMST-P32-LKH:branches,GAPMST-P32-LKH-same:branches,relative_change:branches,CPHKMST-P32-LKH:nodes_expanded,GAPMST-P32-LKH-same:nodes_expanded,CPHKMST-P32-LKH:initial_tour_seconds,GAPMST-P32-LKH-same:initial_tour_seconds,CPHKMST-P32-LKH:root_ascent_seconds,GAPMST-P32-LKH-same:root_ascent_seconds,CPHKMST-P32-LKH:lkh_provider_calls,GAPMST-P32-LKH-same:lkh_provider_calls,CPHKMST-P32-LKH:lkh_provider_failures,GAPMST-P32-LKH-same:lkh_provider_failures,CPHKMST-P32-LKH:lkh_provider_seconds,GAPMST-P32-LKH-same:lkh_provider_seconds,CPHKMST-P32-LKH:pruned_by_bound,GAPMST-P32-LKH-same:pruned_by_bound,CPHKMST-P32-LKH:pruned_infeasible,GAPMST-P32-LKH-same:pruned_infeasible,CPHKMST-P32-LKH:root_fixing_calls,GAPMST-P32-LKH-same:root_fixing_calls,CPHKMST-P32-LKH:root_fixing_tested,GAPMST-P32-LKH-same:root_fixing_tested,CPHKMST-P32-LKH:root_fixing_fixed_zero,GAPMST-P32-LKH-same:root_fixing_fixed_zero,CPHKMST-P32-LKH:root_fixing_tree_tested,GAPMST-P32-LKH-same:root_fixing_tree_tested,CPHKMST-P32-LKH:root_fixing_fixed_one,GAPMST-P32-LKH-same:root_fixing_fixed_one,CPHKMST-P32-LKH:root_fixing_active_after,GAPMST-P32-LKH-same:root_fixing_active_after,CPHKMST-P32-LKH:root_fixing_seconds,GAPMST-P32-LKH-same:root_fixing_seconds,CPHKMST-P32-LKH:potential_update_seconds,GAPMST-P32-LKH-same:potential_update_seconds,CPHKMST-P32-LKH:potential_update_rebuild_seconds,GAPMST-P32-LKH-same:potential_update_rebuild_seconds,CPHKMST-P32-LKH:replacement_seconds,GAPMST-P32-LKH-same:replacement_seconds,CPHKMST-P32-LKH:root_potential_iterations,GAPMST-P32-LKH-same:root_potential_iterations,CPHKMST-P32-LKH:search_node_potential_update_candidates,GAPMST-P32-LKH-same:search_node_potential_update_candidates,CPHKMST-P32-LKH:search_node_potential_updates_triggered,GAPMST-P32-LKH-same:search_node_potential_updates_triggered,CPHKMST-P32-LKH:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,CPHKMST-P32-LKH:search_node_potential_iterations,GAPMST-P32-LKH-same:search_node_potential_iterations,CPHKMST-P32-LKH:adaptive_clk_improvements,GAPMST-P32-LKH-same:adaptive_clk_improvements,CPHKMST-P32-LKH:adaptive_clk_triggers,GAPMST-P32-LKH-same:adaptive_clk_triggers,CPHKMST-P32-LKH:initial_clk_starts,GAPMST-P32-LKH-same:initial_clk_starts,CPHKMST-P32-LKH:initial_upper_bound,GAPMST-P32-LKH-same:initial_upper_bound,CPHKMST-P32-LKH:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-same:potential_update_gap_change_shallow_bypasses,CPHKMST-P32-LKH:root_candidate_compaction_calls,GAPMST-P32-LKH-same:root_candidate_compaction_calls,CPHKMST-P32-LKH:root_candidate_compaction_seconds,GAPMST-P32-LKH-same:root_candidate_compaction_seconds,CPHKMST-P32-LKH:root_candidate_edges_after,GAPMST-P32-LKH-same:root_candidate_edges_after,CPHKMST-P32-LKH:root_candidate_edges_before,GAPMST-P32-LKH-same:root_candidate_edges_before,CPHKMST-P32-LKH:root_external_potential_replacements,GAPMST-P32-LKH-same:root_external_potential_replacements,CPHKMST-P32-LKH:root_external_potential_warm_starts,GAPMST-P32-LKH-same:root_external_potential_warm_starts,CPHKMST-P32-LKH:root_guided_lk_calls,GAPMST-P32-LKH-same:root_guided_lk_calls,CPHKMST-P32-LKH:root_guided_lk_improvements,GAPMST-P32-LKH-same:root_guided_lk_improvements,CPHKMST-P32-LKH:root_guided_lk_reascents,GAPMST-P32-LKH-same:root_guided_lk_reascents,CPHKMST-P32-LKH:root_guided_lk_seconds,GAPMST-P32-LKH-same:root_guided_lk_seconds,CPHKMST-P32-LKH:root_guided_lk_total_gain,GAPMST-P32-LKH-same:root_guided_lk_total_gain,CPHKMST-P32-LKH:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_budget_exhausted,CPHKMST-P32-LKH:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_depth_interval,CPHKMST-P32-LKH:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_gap_change_below_minimum,CPHKMST-P32-LKH:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_invalid_state,CPHKMST-P32-LKH:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_max_depth,CPHKMST-P32-LKH:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_near_leaf,CPHKMST-P32-LKH:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_numerically_unsafe,CPHKMST-P32-LKH:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_strategy_none,CPHKMST-P32-LKH:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_update_depth_zero,CPHKMST-P32-LKH:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_iteration_limit,CPHKMST-P32-LKH:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_violation,CPHKMST-P32-LKH:sibling_warm_accepted,GAPMST-P32-LKH-same:sibling_warm_accepted,CPHKMST-P32-LKH:sibling_warm_probes,GAPMST-P32-LKH-same:sibling_warm_probes,CPHKMST-P32-LKH:sibling_warm_rejected,GAPMST-P32-LKH-same:sibling_warm_rejected
dantzig42.tsp,ok,0.09257222339510918,699.0,1.0,ok,1,699.0,ok,1,699.0,True,True,True,-0.40525553119082036,-0.3013936766235137,0.05505681782960892,0.06467154063284397,0.17463273727498962,696.959999997658,696.959999997658,699.0,699.0,699.0,699.0,0.0,0.0,9.0,9.0,0.0,2.0,2.0,0.00439774,0.00362472,0.005885148,0.005423515,1.0,1.0,0.0,0.0,0.013915105,0.024747383,7.0,7.0,3.0,3.0,1.0,1.0,819.0,819.0,796.0,796.0,42.0,42.0,27.0,27.0,35.0,35.0,0.000271279,0.000245208,0.000332359,0.000243329,4.8634e-05,4.4231e-05,5.1105000000000006e-05,4.8895999999999994e-05,64.0,64.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,699.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dj38.tsp,ok,0.09064147062599659,6656.0,1.0,ok,1,6656.0,ok,1,6656.0,True,True,True,-0.49126976313246784,-0.5551172807285175,0.0461120568215847,0.040324823930859566,-0.12550368145834212,6655.999999981781,6655.999999981781,6656.0,6656.0,6656.0,6656.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00226265,0.002480186,0.00011456,0.00012488,1.0,1.0,0.0,0.0,0.010197774,0.01028268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656.0,6656.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil101.tsp,ok,0.09755861759185791,629.0,1.0,ok,1,629.0,ok,1,629.0,True,True,True,1.1934519954642155,0.9494698412169882,0.21399014443159103,0.1901875827461481,-0.11123204645086915,627.3329762117957,627.3329762117957,629.0,629.0,629.0,629.0,0.0,0.0,78.0,78.0,0.0,25.0,25.0,0.051451017,0.048308604,0.017001603,0.016983101,1.0,1.0,0.0,0.0,0.048899811,0.032098074,53.0,53.0,1.0,1.0,1.0,1.0,4949.0,4949.0,4875.0,4875.0,101.0,101.0,47.0,47.0,123.0,123.0,0.000523612,0.000496496,0.017017518000000002,0.014207632000000001,0.000587534,0.000569133,0.00019808100000000002,0.00019871099999999993,64.0,64.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,1341.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,629.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil51.tsp,ok,0.08281978406012058,426.0,1.0,ok,1,426.0,ok,1,426.0,True,True,True,0.3039203609843599,0.237565512394168,0.10799040272831917,0.10249490849673748,-0.05088872800490596,422.4399999987474,422.4399999987474,426.0,426.0,426.0,426.0,0.0,0.0,155.0,155.0,0.0,57.0,57.0,0.007551609,0.006721823,0.008617205,0.00878173,1.0,1.0,0.0,0.0,0.028600149,0.028097995,99.0,99.0,19.0,19.0,1.0,1.0,1224.0,1224.0,1159.0,1159.0,51.0,51.0,7.0,7.0,109.0,109.0,0.000309973,0.000322662,0.021140433999999993,0.018287607000000004,0.001080787,0.0009823549999999999,0.0001741660000000001,0.00016899900000000003,64.0,64.0,142.0,142.0,142.0,142.0,0.0,0.0,0.0,2428.0,2428.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,426.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil76.tsp,ok,0.08318261057138443,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,0.17614404875561385,0.24288591752793942,0.09783473238348961,0.10338649526238441,0.05674633888845504,536.969999996869,536.969999996869,538.0,538.0,538.0,538.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.019846069,0.016365502,0.012484116,0.011455511,1.0,1.0,0.0,0.0,0.036127508,0.039269943,3.0,3.0,6.0,6.0,1.0,1.0,2774.0,2774.0,2755.0,2755.0,76.0,76.0,61.0,61.0,31.0,31.0,0.000278387,0.000453465,0.00019824300000000002,0.00019851399999999998,4.6718e-05,5.8628e-05,3.9364e-05,5.474100000000001e-05,64.0,64.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,538.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fri26.tsp,ok,0.07809801213443279,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.31025305405855785,-0.28163978287730473,0.05386786535382271,0.05610250495374203,0.041483722906809684,936.9999999984229,936.9999999984229,937.0,937.0,937.0,937.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000628102,0.000672134,0.000327892,0.000330318,1.0,1.0,0.0,0.0,0.010605382,0.008063564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,937.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.20442232862114906,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,6.368435487561815,5.347019139285509,1.506272740662098,1.297472432255745,-0.13862051856197877,6909.959999893309,6909.959999893309,6942.0,6942.0,6942.0,6942.0,0.0,0.0,2312.0,2312.0,0.0,786.0,786.0,0.105980002,0.091603636,0.025460307,0.025004053,1.0,1.0,0.0,0.0,0.06455156,0.056028744,1540.0,1540.0,0.0,0.0,1.0,1.0,7020.0,7020.0,6727.0,6727.0,120.0,120.0,13.0,13.0,397.0,397.0,0.000702154,0.000703931,1.2161512459999997,1.0401090269999982,0.06711233799999998,0.060242575999999985,0.0023781559999999915,0.0023591049999999968,64.0,64.0,2162.0,2162.0,2162.0,2162.0,0.0,0.0,0.0,36958.0,36958.0,0.0,0.0,0.0,0.0,0.0,0.0,6942.0,6942.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr137.tsp,ok,0.4210209306329489,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,9.421799817621155,8.277277968019407,4.3877958580851555,3.9059282038360834,-0.10981998019829486,69113.08999838053,69113.08999838053,69853.0,69853.0,69853.0,69853.0,0.0,0.0,5882.0,5882.0,0.0,2016.0,2016.0,0.149106468,0.139645822,0.031231865,0.031045422,1.0,1.0,0.0,0.0,0.095925929,0.093405545,3888.0,3888.0,0.0,0.0,1.0,1.0,9179.0,9179.0,8325.0,8325.0,137.0,137.0,3.0,3.0,988.0,988.0,0.001003997,0.000997736,3.7610463889999926,3.3152044620000125,0.26355905600000024,0.24930598699999976,0.032566936,0.03172531399999992,64.0,64.0,5326.0,5326.0,5326.0,5326.0,0.0,0.0,0.0,89257.0,89257.0,0.0,0.0,0.0,0.0,0.0,0.0,69853.0,69853.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr17.tsp,ok,0.0718403272330761,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,-0.16876452689365773,-0.8536018399448552,0.059716228395700455,0.010517291724681854,-0.8238788348287733,2084.999999998326,2084.999999998326,2085.0,2085.0,2085.0,2085.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000214001,0.000212583,2.3096e-05,2.5708e-05,1.0,1.0,0.0,0.0,0.005439524,0.002261268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,2085.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.064388832077384,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,-0.22399352057340305,-0.45970482194319673,0.049966150894761086,0.03478897549211979,-0.30374914078547943,2706.9999999973675,2706.9999999973675,2707.0,2707.0,2707.0,2707.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000415436,0.000416888,3.7239e-05,3.695e-05,1.0,1.0,0.0,0.0,0.005752945,0.002991769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707.0,2707.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.12356668338179588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,-0.5538865480127197,-0.682721198477682,0.055124759674072266,0.03920508921146393,-0.28879346697807184,1271.999889186537,1271.999889186537,1272.0,1272.0,1272.0,1272.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000707765,0.000329327,0.001000419,0.000472681,1.0,1.0,0.0,0.0,0.010307599,0.010172248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,1272.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.1891207918524742,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,0.3276502506779737,0.2840739227501099,0.25108626671135426,0.2428450770676136,-0.032822144164557754,4958.9599999858965,4958.9599999858965,5046.0,5046.0,5046.0,5046.0,0.0,0.0,1449.0,1449.0,0.0,431.0,431.0,0.007360937,0.007761746,0.007248916,0.009133057,1.0,1.0,0.0,0.0,0.031730274,0.033040071,1023.0,1023.0,0.0,0.0,1.0,1.0,1080.0,1080.0,927.0,927.0,48.0,48.0,4.0,4.0,197.0,197.0,0.00023319,0.000279716,0.15396961299999995,0.13665504200000003,0.009917591999999998,0.009645114000000002,0.0006020220000000007,0.0005989240000000007,64.0,64.0,1343.0,1343.0,1343.0,1343.0,0.0,0.0,0.0,19440.0,19440.0,0.0,0.0,0.0,0.0,0.0,0.0,5046.0,5046.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr96.tsp,ok,0.3470489773899317,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,0.8513758880457283,0.7311529878292888,0.6425181087106466,0.6007948741316795,-0.06493705626864577,54569.47999942845,54569.47999942845,55209.0,55209.0,55209.0,55209.0,0.0,0.0,1267.0,1267.0,0.0,453.0,453.0,0.047302985,0.045859545,0.014541348,0.014847294,1.0,1.0,0.0,0.0,0.063500153,0.067613017,817.0,817.0,5.0,5.0,1.0,1.0,4464.0,4464.0,4031.0,4031.0,96.0,96.0,1.0,1.0,528.0,528.0,0.00046503,0.000465585,0.4256091249999996,0.38494356100000016,0.03189224099999998,0.03181195100000002,0.0033363749999999956,0.0034945370000000003,64.0,64.0,1198.0,1198.0,1198.0,1198.0,0.0,0.0,0.0,20034.0,20034.0,0.0,0.0,0.0,0.0,0.0,0.0,55209.0,55209.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hk48.tsp,ok,0.12282953597605228,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,-0.41374630640833177,-0.6395907533414347,0.07200926914811134,0.04426890052855015,-0.38523330326410854,11444.019999961509,11444.019999961509,11461.0,11461.0,11461.0,11461.0,0.0,0.0,8.0,8.0,0.0,2.0,2.0,0.005216097,0.005622593,0.00769888,0.008795353,1.0,1.0,0.0,0.0,0.02108941,0.014973028,6.0,6.0,2.0,2.0,1.0,1.0,1080.0,1080.0,1056.0,1056.0,48.0,48.0,32.0,32.0,32.0,32.0,0.000200101,0.000197651,0.00029209799999999997,0.000203419,0.0,0.0,4.0629999999999996e-05,3.8819e-05,64.0,64.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,11461.0,11461.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.12527701072394848,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,55.75881095816363,48.04388281392747,7.11057416908443,6.1440710332244635,-0.1359247668159005,20936.47999972256,20936.47999972256,21282.0,21282.0,21282.0,21282.0,0.0,0.0,12975.0,12975.0,0.0,3695.0,3695.0,0.058263992,0.05709609,0.016692424,0.016601989,1.0,1.0,0.0,0.0,0.052035734,0.052651154,9309.0,9309.0,0.0,0.0,1.0,1.0,4850.0,4850.0,4262.0,4262.0,100.0,100.0,0.0,0.0,688.0,688.0,0.000472495,0.00048115,6.572769041999993,5.599730789000027,0.3210969119999995,0.3129480360000005,0.03220028600000005,0.0331788149999999,64.0,64.0,12293.0,12293.0,12293.0,12293.0,0.0,0.0,0.0,179547.0,179547.0,0.0,0.0,0.0,0.0,0.0,0.0,21282.0,21282.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA150.tsp,ok,0.5462334491312504,26524.0,1.0,ok,1,26524.0,ok,1,26524.0,True,True,True,41.68477737860173,35.85110670731135,23.315853172913194,20.129307121038437,-0.13666864464460915,26293.169999357702,26293.169999357702,26524.0,26524.0,26524.0,26524.0,0.0,0.0,21155.0,21155.0,0.0,6789.0,6789.0,0.19064163,0.195831987,0.041330272,0.040841901,1.0,1.0,0.0,0.0,0.173206983,0.172283648,14445.0,14445.0,1.0,1.0,1.0,1.0,11025.0,11025.0,10288.0,10288.0,150.0,150.0,4.0,4.0,883.0,883.0,0.001353034,0.001348837,21.651310711999958,18.532672132000023,0.9700824770000025,0.9209297829999992,0.14546593700000138,0.1431416070000014,64.0,64.0,20242.0,20242.0,20242.0,20242.0,0.0,0.0,0.0,336924.0,336924.0,0.0,0.0,0.0,0.0,0.0,0.0,26524.0,26524.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroB100.tsp,ok,0.22524920850992203,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,13.942021900186214,12.164312357617748,3.365678606554866,2.965250939130783,-0.11897382793598454,21831.699999692984,21831.699999692984,22141.0,22141.0,22141.0,22141.0,0.0,0.0,5505.0,5505.0,0.0,1794.0,1794.0,0.04672049,0.048694084,0.017082489,0.016903724,1.0,1.0,0.0,0.0,0.099328849,0.098454794,3731.0,3731.0,0.0,0.0,1.0,1.0,4850.0,4850.0,4248.0,4248.0,100.0,100.0,2.0,2.0,700.0,700.0,0.000510045,0.000532279,2.974005989000003,2.598135777000008,0.15675014999999942,0.15529455299999975,0.015658645000000002,0.015562185000000018,64.0,64.0,5075.0,5075.0,5075.0,5075.0,0.0,0.0,0.0,79831.0,79831.0,0.0,0.0,0.0,0.0,0.0,0.0,22141.0,22141.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
